round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,198
26,196
27,195
28,194
29,191
30,187
31,185
32,181
33,181
34,179
35,177
36,176
37,174
38,174
39,174
40,171
41,170
42,169
43,168
44,166
45,166
46,166
47,166
48,165
49,164
50,163
51,163
52,162
53,161
54,161
55,160
56,160
57,157
58,156
59,156
60,156
61,155
62,155
63,154
64,154
65,153
66,152
67,151
68,151
69,150
70,147
71,147
72,147
73,145
74,143
75,141
76,140
77,139
78,139
79,139
80,138
81,137
82,136
83,136
84,133
85,130
86,130
87,129
88,128
89,127
90,126
91,126
92,126
93,125
94,125
95,125
96,125
97,123
98,119
99,116
100,115
