round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,200
27,200
28,199
29,199
30,196
31,196
32,196
33,195
34,195
35,194
36,193
37,193
38,191
39,191
40,188
41,185
42,184
43,183
44,183
45,183
46,182
47,179
48,179
49,179
50,178
51,178
52,176
53,175
54,174
55,172
56,172
57,172
58,171
59,170
60,169
61,168
62,167
63,166
64,164
65,163
66,160
67,160
68,159
69,157
70,156
71,154
72,152
73,151
74,151
75,150
76,150
77,150
78,149
79,148
80,147
81,147
82,147
83,146
84,145
85,145
86,143
87,141
88,140
89,138
90,136
91,136
92,135
93,135
94,134
95,131
96,131
97,131
98,130
99,130
100,127
