round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,199
25,199
26,198
27,196
28,196
29,196
30,195
31,195
32,194
33,194
34,191
35,191
36,191
37,191
38,189
39,185
40,184
41,184
42,182
43,182
44,182
45,180
46,179
47,178
48,178
49,176
50,175
51,175
52,175
53,173
54,172
55,172
56,171
57,170
58,168
59,167
60,165
61,163
62,163
63,161
64,161
65,160
66,158
67,154
68,153
69,153
70,152
71,151
72,151
73,150
74,149
75,149
76,149
77,149
78,149
79,148
80,147
81,146
82,144
83,143
84,142
85,142
86,139
87,138
88,136
89,136
90,135
91,134
92,132
93,131
94,130
95,128
96,127
97,127
98,125
99,125
100,124
