round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,198
28,197
29,197
30,195
31,195
32,194
33,193
34,193
35,192
36,191
37,191
38,188
39,187
40,186
41,186
42,185
43,183
44,183
45,183
46,182
47,181
48,180
49,179
50,177
51,177
52,176
53,176
54,173
55,173
56,171
57,169
58,169
59,168
60,167
61,165
62,164
63,162
64,162
65,162
66,160
67,160
68,160
69,159
70,157
71,154
72,152
73,151
74,151
75,150
76,147
77,147
78,145
79,143
80,142
81,142
82,142
83,140
84,139
85,138
86,135
87,133
88,132
89,130
90,129
91,129
92,127
93,127
94,126
95,126
96,125
97,124
98,123
99,123
100,123
