round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,199
14,199
15,198
16,198
17,197
18,196
19,196
20,195
21,194
22,192
23,190
24,189
25,186
26,185
27,183
28,183
29,183
30,181
31,180
32,179
33,177
34,176
35,175
36,174
37,173
38,170
39,169
40,168
41,167
42,165
43,165
44,164
45,161
46,158
47,157
48,155
49,154
50,152
51,151
52,150
53,149
54,149
55,147
56,144
57,143
58,143
59,141
60,141
61,139
62,138
63,137
64,134
65,131
66,129
67,128
68,125
69,125
70,122
71,122
72,121
73,120
74,120
75,117
76,117
77,111
78,110
79,109
80,106
81,105
82,105
83,105
84,103
85,103
86,103
87,103
88,102
89,102
90,100
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
