round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,199
24,198
25,198
26,198
27,197
28,196
29,194
30,194
31,192
32,191
33,190
34,188
35,188
36,188
37,187
38,185
39,183
40,183
41,182
42,182
43,182
44,180
45,177
46,177
47,176
48,174
49,174
50,173
51,172
52,171
53,169
54,169
55,169
56,167
57,165
58,165
59,164
60,163
61,163
62,163
63,161
64,160
65,157
66,157
67,157
68,155
69,154
70,153
71,152
72,151
73,149
74,148
75,146
76,146
77,143
78,141
79,140
80,139
81,137
82,137
83,137
84,136
85,132
86,132
87,132
88,132
89,131
90,131
91,130
92,129
93,128
94,127
95,124
96,122
97,121
98,119
99,119
100,116
