round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,199
19,199
20,196
21,193
22,192
23,192
24,191
25,191
26,190
27,190
28,189
29,189
30,188
31,184
32,183
33,180
34,179
35,175
36,172
37,171
38,169
39,167
40,167
41,165
42,161
43,159
44,158
45,154
46,153
47,151
48,151
49,150
50,146
51,146
52,146
53,145
54,144
55,144
56,142
57,140
58,139
59,138
60,135
61,134
62,132
63,130
64,127
65,125
66,123
67,121
68,117
69,117
70,116
71,114
72,114
73,112
74,112
75,109
76,108
77,108
78,107
79,105
80,105
81,103
82,102
83,102
84,101
85,101
86,101
87,101
88,101
89,101
90,101
91,101
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
