round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,199
24,199
25,199
26,198
27,198
28,198
29,197
30,197
31,196
32,194
33,193
34,191
35,191
36,189
37,189
38,187
39,185
40,184
41,183
42,183
43,183
44,182
45,179
46,179
47,176
48,176
49,175
50,174
51,174
52,173
53,173
54,172
55,170
56,168
57,166
58,166
59,165
60,164
61,164
62,163
63,162
64,162
65,161
66,161
67,159
68,156
69,153
70,153
71,153
72,152
73,149
74,149
75,148
76,148
77,148
78,147
79,143
80,142
81,141
82,140
83,140
84,137
85,137
86,135
87,135
88,133
89,131
90,131
91,131
92,131
93,130
94,130
95,128
96,125
97,124
98,123
99,121
100,119
