round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,199
13,199
14,199
15,199
16,199
17,199
18,199
19,198
20,198
21,196
22,195
23,195
24,192
25,189
26,188
27,182
28,180
29,179
30,177
31,174
32,174
33,173
34,173
35,172
36,168
37,168
38,167
39,165
40,164
41,163
42,162
43,160
44,159
45,158
46,156
47,153
48,150
49,149
50,147
51,146
52,145
53,143
54,142
55,140
56,140
57,138
58,136
59,136
60,135
61,134
62,132
63,130
64,129
65,126
66,125
67,123
68,119
69,117
70,117
71,117
72,116
73,116
74,115
75,113
76,111
77,109
78,108
79,108
80,107
81,106
82,104
83,104
84,102
85,102
86,101
87,101
88,101
89,101
90,101
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
