round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,197
19,197
20,196
21,195
22,193
23,192
24,191
25,191
26,189
27,186
28,186
29,185
30,182
31,182
32,178
33,176
34,175
35,175
36,174
37,172
38,171
39,170
40,170
41,168
42,165
43,162
44,160
45,157
46,156
47,156
48,155
49,154
50,153
51,151
52,148
53,145
54,143
55,140
56,139
57,135
58,134
59,134
60,133
61,132
62,130
63,130
64,130
65,128
66,127
67,126
68,124
69,123
70,120
71,118
72,117
73,115
74,114
75,113
76,110
77,109
78,109
79,108
80,108
81,107
82,107
83,107
84,107
85,107
86,106
87,106
88,105
89,104
90,104
91,104
92,103
93,102
94,101
95,100
96,100
97,100
98,100
99,100
100,100
