round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,198
26,196
27,195
28,194
29,191
30,188
31,185
32,181
33,180
34,179
35,177
36,175
37,174
38,174
39,174
40,172
41,171
42,169
43,168
44,167
45,167
46,167
47,166
48,165
49,165
50,164
51,163
52,162
53,161
54,161
55,160
56,159
57,159
58,158
59,157
60,157
61,156
62,156
63,154
64,153
65,152
66,151
67,149
68,148
69,148
70,147
71,147
72,147
73,146
74,145
75,145
76,142
77,140
78,140
79,138
80,137
81,137
82,136
83,134
84,133
85,131
86,129
87,129
88,129
89,129
90,128
91,127
92,126
93,126
94,123
95,123
96,120
97,119
98,117
99,116
100,114
