round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,200
27,200
28,199
29,199
30,197
31,196
32,196
33,194
34,194
35,194
36,192
37,192
38,192
39,191
40,191
41,189
42,187
43,186
44,185
45,183
46,182
47,181
48,180
49,177
50,175
51,173
52,173
53,172
54,170
55,170
56,168
57,168
58,167
59,166
60,166
61,166
62,166
63,165
64,165
65,164
66,164
67,161
68,159
69,154
70,154
71,154
72,153
73,152
74,150
75,150
76,146
77,145
78,143
79,142
80,142
81,139
82,139
83,138
84,137
85,136
86,132
87,132
88,131
89,130
90,128
91,127
92,125
93,124
94,122
95,122
96,122
97,120
98,118
99,117
100,116
