round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,198
24,198
25,197
26,195
27,195
28,193
29,190
30,188
31,185
32,181
33,180
34,180
35,177
36,175
37,173
38,169
39,165
40,164
41,161
42,159
43,159
44,155
45,152
46,149
47,148
48,145
49,145
50,144
51,142
52,140
53,137
54,135
55,134
56,134
57,134
58,133
59,130
60,130
61,128
62,125
63,124
64,122
65,120
66,119
67,118
68,118
69,114
70,109
71,106
72,104
73,102
74,102
75,96
76,94
77,93
78,90
79,85
80,81
81,76
82,73
83,73
84,72
85,71
86,70
87,69
88,66
89,65
90,61
91,61
92,58
93,57
94,56
95,56
96,55
97,55
98,54
99,54
100,54
