round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,199
23,198
24,197
25,196
26,195
27,191
28,189
29,186
30,185
31,183
32,181
33,181
34,179
35,178
36,174
37,168
38,167
39,165
40,164
41,163
42,159
43,159
44,158
45,158
46,157
47,153
48,151
49,147
50,145
51,144
52,141
53,139
54,139
55,137
56,137
57,136
58,136
59,134
60,132
61,132
62,131
63,125
64,125
65,123
66,121
67,119
68,116
69,109
70,107
71,105
72,101
73,99
74,97
75,94
76,91
77,86
78,86
79,86
80,83
81,80
82,78
83,77
84,75
85,74
86,74
87,72
88,67
89,63
90,63
91,61
92,60
93,57
94,56
95,54
96,52
97,52
98,51
99,50
100,50
