round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,199
22,197
23,196
24,194
25,191
26,190
27,188
28,187
29,185
30,184
31,177
32,172
33,171
34,169
35,166
36,165
37,165
38,164
39,163
40,161
41,160
42,158
43,156
44,154
45,154
46,151
47,148
48,147
49,147
50,146
51,143
52,142
53,141
54,140
55,137
56,135
57,134
58,131
59,130
60,129
61,128
62,126
63,124
64,121
65,119
66,117
67,114
68,112
69,110
70,110
71,109
72,108
73,107
74,105
75,103
76,99
77,98
78,96
79,96
80,94
81,91
82,87
83,86
84,85
85,80
86,80
87,79
88,79
89,76
90,74
91,71
92,69
93,66
94,66
95,65
96,61
97,59
98,58
99,56
100,56
