round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,199
18,199
19,199
20,199
21,199
22,198
23,197
24,197
25,192
26,191
27,190
28,186
29,185
30,184
31,183
32,178
33,177
34,177
35,176
36,172
37,171
38,170
39,168
40,168
41,168
42,166
43,164
44,162
45,161
46,160
47,159
48,154
49,150
50,150
51,150
52,149
53,146
54,144
55,142
56,141
57,139
58,137
59,132
60,130
61,129
62,127
63,125
64,124
65,120
66,120
67,118
68,117
69,116
70,112
71,110
72,108
73,106
74,105
75,102
76,99
77,95
78,95
79,94
80,93
81,90
82,89
83,87
84,86
85,85
86,83
87,81
88,81
89,79
90,75
91,70
92,66
93,64
94,63
95,60
96,59
97,57
98,54
99,51
100,50
