round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,199
24,198
25,197
26,192
27,191
28,189
29,189
30,187
31,184
32,182
33,180
34,179
35,177
36,171
37,169
38,167
39,164
40,164
41,159
42,156
43,156
44,154
45,151
46,151
47,150
48,149
49,147
50,142
51,139
52,138
53,138
54,137
55,134
56,134
57,134
58,132
59,129
60,124
61,120
62,120
63,118
64,118
65,118
66,117
67,116
68,115
69,112
70,111
71,110
72,107
73,106
74,105
75,104
76,103
77,103
78,99
79,97
80,93
81,91
82,91
83,87
84,86
85,83
86,82
87,79
88,77
89,75
90,74
91,73
92,69
93,67
94,64
95,63
96,61
97,59
98,58
99,58
100,58
