round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,199
13,199
14,199
15,199
16,199
17,198
18,198
19,198
20,197
21,195
22,194
23,193
24,193
25,192
26,192
27,192
28,190
29,189
30,189
31,188
32,187
33,183
34,181
35,177
36,176
37,176
38,171
39,169
40,168
41,165
42,164
43,162
44,159
45,158
46,156
47,155
48,155
49,154
50,151
51,150
52,149
53,149
54,149
55,148
56,145
57,144
58,141
59,137
60,134
61,133
62,131
63,130
64,130
65,127
66,125
67,125
68,123
69,123
70,121
71,118
72,116
73,112
74,111
75,111
76,110
77,109
78,107
79,107
80,107
81,104
82,104
83,103
84,103
85,103
86,102
87,102
88,102
89,101
90,101
91,101
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
