round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,199
18,198
19,197
20,195
21,192
22,192
23,192
24,192
25,192
26,191
27,191
28,188
29,186
30,185
31,184
32,183
33,182
34,178
35,175
36,173
37,172
38,170
39,169
40,168
41,168
42,166
43,165
44,165
45,162
46,160
47,159
48,157
49,155
50,152
51,150
52,146
53,143
54,141
55,139
56,138
57,137
58,136
59,135
60,133
61,132
62,131
63,131
64,128
65,126
66,122
67,121
68,121
69,118
70,117
71,116
72,116
73,116
74,115
75,113
76,113
77,112
78,110
79,110
80,109
81,109
82,106
83,105
84,104
85,104
86,104
87,103
88,102
89,102
90,102
91,101
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
