round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,199
16,199
17,199
18,199
19,198
20,197
21,196
22,193
23,192
24,191
25,188
26,186
27,185
28,185
29,185
30,184
31,181
32,181
33,181
34,180
35,177
36,176
37,175
38,170
39,168
40,166
41,165
42,164
43,160
44,158
45,157
46,156
47,154
48,153
49,152
50,150
51,149
52,149
53,149
54,148
55,146
56,144
57,143
58,138
59,137
60,135
61,132
62,131
63,131
64,130
65,128
66,126
67,125
68,124
69,124
70,123
71,120
72,119
73,118
74,118
75,116
76,114
77,114
78,112
79,110
80,109
81,109
82,107
83,107
84,106
85,105
86,105
87,105
88,104
89,103
90,103
91,103
92,102
93,101
94,101
95,101
96,101
97,101
98,100
99,100
100,100
