round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,199
18,199
19,198
20,197
21,196
22,196
23,196
24,196
25,195
26,193
27,192
28,190
29,187
30,185
31,184
32,184
33,182
34,182
35,180
36,176
37,173
38,171
39,168
40,166
41,166
42,166
43,165
44,162
45,161
46,159
47,158
48,157
49,156
50,155
51,152
52,151
53,148
54,144
55,143
56,138
57,138
58,136
59,134
60,133
61,132
62,131
63,129
64,126
65,125
66,123
67,119
68,118
69,118
70,116
71,112
72,111
73,110
74,107
75,107
76,106
77,106
78,106
79,106
80,106
81,106
82,105
83,103
84,103
85,103
86,101
87,100
88,100
89,100
90,100
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
