round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,198
25,197
26,196
27,195
28,194
29,193
30,191
31,186
32,185
33,183
34,181
35,179
36,177
37,176
38,173
39,172
40,171
41,171
42,168
43,167
44,167
45,164
46,163
47,161
48,161
49,159
50,157
51,156
52,155
53,154
54,153
55,152
56,148
57,147
58,146
59,145
60,144
61,142
62,141
63,141
64,139
65,136
66,136
67,133
68,129
69,126
70,121
71,119
72,116
73,115
74,115
75,112
76,112
77,110
78,108
79,106
80,105
81,100
82,99
83,99
84,98
85,97
86,96
87,96
88,93
89,92
90,91
91,88
92,88
93,87
94,85
95,84
96,81
97,79
98,75
99,73
100,73
