round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,198
19,197
20,197
21,197
22,197
23,194
24,189
25,182
26,179
27,177
28,175
29,173
30,168
31,165
32,165
33,164
34,163
35,159
36,158
37,153
38,149
39,148
40,148
41,144
42,142
43,141
44,135
45,132
46,130
47,129
48,123
49,123
50,121
51,119
52,118
53,116
54,112
55,110
56,106
57,104
58,97
59,94
60,87
61,84
62,77
63,72
64,68
65,64
66,60
67,60
68,59
69,55
70,53
71,53
72,53
73,50
74,49
75,48
76,48
77,46
78,45
79,44
80,42
81,41
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
