round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,199
28,199
29,197
30,193
31,191
32,189
33,185
34,185
35,184
36,182
37,180
38,177
39,174
40,173
41,172
42,168
43,168
44,166
45,166
46,165
47,164
48,161
49,160
50,157
51,157
52,157
53,156
54,154
55,151
56,150
57,148
58,147
59,143
60,142
61,142
62,142
63,141
64,139
65,135
66,134
67,130
68,128
69,124
70,122
71,121
72,120
73,119
74,118
75,117
76,113
77,111
78,109
79,108
80,108
81,108
82,105
83,103
84,102
85,98
86,95
87,95
88,95
89,92
90,90
91,88
92,82
93,79
94,76
95,75
96,74
97,74
98,71
99,70
100,70
