round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,199
22,198
23,196
24,196
25,196
26,195
27,194
28,192
29,192
30,191
31,190
32,189
33,188
34,186
35,184
36,181
37,179
38,175
39,174
40,174
41,174
42,173
43,173
44,173
45,172
46,172
47,169
48,167
49,167
50,164
51,162
52,162
53,162
54,161
55,160
56,159
57,158
58,157
59,156
60,155
61,153
62,153
63,152
64,152
65,151
66,149
67,147
68,147
69,147
70,147
71,147
72,146
73,142
74,142
75,141
76,138
77,138
78,138
79,136
80,134
81,130
82,129
83,128
84,127
85,126
86,126
87,123
88,121
89,121
90,120
91,119
92,118
93,117
94,117
95,116
96,114
97,114
98,114
99,112
100,112
