round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,199
20,199
21,199
22,199
23,199
24,198
25,197
26,194
27,190
28,188
29,186
30,186
31,185
32,184
33,184
34,183
35,183
36,183
37,180
38,180
39,180
40,178
41,176
42,175
43,175
44,175
45,173
46,173
47,172
48,171
49,170
50,169
51,167
52,166
53,165
54,165
55,163
56,161
57,161
58,159
59,159
60,159
61,159
62,157
63,155
64,153
65,151
66,151
67,151
68,151
69,150
70,149
71,147
72,146
73,143
74,142
75,141
76,140
77,138
78,138
79,138
80,136
81,134
82,134
83,133
84,132
85,132
86,132
87,131
88,130
89,130
90,129
91,127
92,127
93,125
94,123
95,122
96,121
97,120
98,117
99,116
100,114
