round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,199
25,198
26,197
27,194
28,191
29,190
30,188
31,188
32,188
33,186
34,186
35,185
36,185
37,183
38,179
39,179
40,177
41,177
42,177
43,177
44,176
45,175
46,175
47,174
48,173
49,173
50,171
51,170
52,166
53,166
54,166
55,166
56,164
57,163
58,163
59,160
60,160
61,158
62,156
63,156
64,153
65,151
66,149
67,149
68,147
69,145
70,144
71,143
72,143
73,141
74,140
75,139
76,136
77,134
78,132
79,129
80,128
81,127
82,127
83,125
84,124
85,124
86,124
87,122
88,122
89,122
90,120
91,119
92,118
93,118
94,118
95,116
96,116
97,115
98,115
99,115
100,112
