round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,199
21,199
22,199
23,199
24,197
25,197
26,197
27,195
28,195
29,195
30,194
31,193
32,192
33,190
34,190
35,189
36,189
37,188
38,186
39,183
40,183
41,183
42,182
43,180
44,177
45,174
46,173
47,173
48,173
49,172
50,167
51,166
52,163
53,161
54,159
55,159
56,157
57,156
58,155
59,155
60,155
61,154
62,154
63,154
64,151
65,151
66,150
67,148
68,147
69,145
70,144
71,143
72,143
73,142
74,140
75,140
76,138
77,137
78,136
79,135
80,132
81,131
82,131
83,128
84,126
85,126
86,126
87,125
88,124
89,124
90,123
91,122
92,120
93,119
94,118
95,118
96,118
97,118
98,117
99,117
100,114
