round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,199
20,198
21,198
22,198
23,198
24,196
25,196
26,193
27,192
28,190
29,189
30,188
31,187
32,186
33,185
34,183
35,182
36,181
37,178
38,177
39,177
40,175
41,175
42,174
43,174
44,173
45,173
46,173
47,170
48,170
49,169
50,169
51,167
52,164
53,163
54,162
55,160
56,157
57,156
58,155
59,153
60,151
61,151
62,148
63,148
64,147
65,146
66,145
67,143
68,143
69,142
70,142
71,142
72,140
73,140
74,140
75,138
76,138
77,137
78,134
79,132
80,131
81,131
82,129
83,128
84,128
85,128
86,127
87,124
88,122
89,121
90,118
91,118
92,118
93,118
94,116
95,116
96,116
97,115
98,114
99,112
100,112
