round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,199
23,199
24,198
25,198
26,198
27,196
28,195
29,194
30,193
31,192
32,192
33,190
34,190
35,190
36,189
37,189
38,188
39,184
40,183
41,182
42,179
43,178
44,178
45,175
46,174
47,173
48,171
49,169
50,167
51,164
52,164
53,164
54,164
55,162
56,162
57,160
58,160
59,160
60,158
61,156
62,154
63,154
64,152
65,151
66,150
67,148
68,148
69,147
70,145
71,143
72,141
73,141
74,141
75,140
76,140
77,139
78,137
79,136
80,134
81,134
82,132
83,132
84,132
85,132
86,131
87,129
88,128
89,128
90,127
91,123
92,122
93,122
94,122
95,122
96,116
97,115
98,114
99,114
100,114
