round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,198
23,196
24,196
25,196
26,195
27,195
28,194
29,194
30,194
31,193
32,192
33,192
34,190
35,190
36,189
37,189
38,189
39,186
40,185
41,183
42,182
43,180
44,177
45,176
46,172
47,172
48,169
49,169
50,168
51,166
52,165
53,161
54,159
55,159
56,159
57,158
58,156
59,156
60,155
61,152
62,152
63,152
64,151
65,150
66,150
67,148
68,147
69,147
70,145
71,144
72,144
73,143
74,141
75,140
76,140
77,139
78,139
79,137
80,136
81,133
82,133
83,131
84,131
85,131
86,127
87,126
88,125
89,121
90,121
91,120
92,119
93,118
94,118
95,117
96,116
97,116
98,114
99,114
100,113
