round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,198
23,198
24,195
25,194
26,192
27,190
28,189
29,189
30,189
31,188
32,185
33,184
34,183
35,183
36,182
37,180
38,180
39,180
40,180
41,178
42,174
43,174
44,172
45,171
46,170
47,169
48,169
49,168
50,167
51,165
52,165
53,164
54,164
55,164
56,164
57,164
58,162
59,160
60,160
61,159
62,159
63,158
64,158
65,157
66,154
67,152
68,152
69,149
70,147
71,145
72,143
73,141
74,139
75,139
76,139
77,139
78,139
79,139
80,137
81,136
82,135
83,130
84,128
85,128
86,127
87,127
88,126
89,125
90,123
91,123
92,123
93,122
94,119
95,118
96,116
97,115
98,114
99,114
100,113
