round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,198
26,197
27,196
28,194
29,192
30,191
31,190
32,186
33,183
34,181
35,181
36,179
37,177
38,176
39,174
40,174
41,174
42,174
43,174
44,174
45,174
46,174
47,173
48,172
49,171
50,167
51,165
52,164
53,164
54,162
55,161
56,159
57,159
58,157
59,157
60,154
61,153
62,152
63,151
64,150
65,150
66,150
67,149
68,147
69,146
70,144
71,142
72,138
73,138
74,137
75,137
76,136
77,135
78,132
79,131
80,131
81,131
82,131
83,128
84,128
85,126
86,125
87,124
88,123
89,122
90,121
91,120
92,120
93,119
94,118
95,118
96,114
97,112
98,111
99,109
100,108
