round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,199
21,198
22,198
23,196
24,195
25,193
26,192
27,191
28,189
29,187
30,184
31,181
32,177
33,171
34,167
35,164
36,162
37,160
38,159
39,158
40,155
41,154
42,153
43,153
44,151
45,151
46,150
47,150
48,148
49,144
50,144
51,143
52,141
53,140
54,139
55,139
56,136
57,135
58,135
59,134
60,133
61,131
62,128
63,127
64,127
65,124
66,122
67,120
68,116
69,116
70,113
71,113
72,111
73,109
74,107
75,105
76,104
77,102
78,101
79,95
80,91
81,90
82,89
83,89
84,85
85,83
86,81
87,78
88,77
89,74
90,71
91,71
92,69
93,65
94,60
95,59
96,58
97,57
98,53
99,52
100,51
