round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,199
21,198
22,198
23,197
24,196
25,196
26,195
27,194
28,190
29,186
30,184
31,183
32,182
33,182
34,180
35,178
36,175
37,171
38,170
39,167
40,166
41,163
42,163
43,161
44,160
45,157
46,156
47,153
48,151
49,145
50,143
51,143
52,142
53,140
54,136
55,132
56,130
57,130
58,130
59,127
60,127
61,127
62,126
63,124
64,121
65,116
66,115
67,112
68,111
69,109
70,109
71,108
72,106
73,106
74,104
75,102
76,101
77,96
78,96
79,95
80,93
81,92
82,92
83,91
84,91
85,91
86,89
87,89
88,89
89,88
90,87
91,86
92,80
93,79
94,78
95,77
96,77
97,74
98,70
99,70
100,67
