round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,199
19,198
20,197
21,196
22,196
23,196
24,196
25,195
26,195
27,193
28,192
29,188
30,186
31,185
32,183
33,182
34,182
35,181
36,180
37,179
38,175
39,173
40,171
41,170
42,165
43,163
44,159
45,156
46,154
47,150
48,148
49,146
50,142
51,138
52,135
53,133
54,130
55,129
56,128
57,124
58,123
59,120
60,119
61,118
62,117
63,115
64,115
65,114
66,111
67,110
68,110
69,107
70,107
71,107
72,105
73,105
74,104
75,103
76,101
77,99
78,96
79,93
80,92
81,92
82,91
83,89
84,89
85,89
86,88
87,86
88,85
89,80
90,79
91,77
92,76
93,76
94,75
95,74
96,74
97,73
98,72
99,71
100,70
