round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,198
19,198
20,197
21,194
22,193
23,192
24,190
25,187
26,186
27,186
28,183
29,182
30,181
31,180
32,179
33,175
34,173
35,172
36,169
37,166
38,164
39,162
40,161
41,160
42,159
43,159
44,159
45,158
46,157
47,154
48,150
49,149
50,149
51,147
52,147
53,147
54,146
55,144
56,140
57,138
58,136
59,133
60,131
61,129
62,128
63,127
64,126
65,123
66,120
67,119
68,119
69,118
70,117
71,116
72,116
73,114
74,114
75,113
76,110
77,109
78,106
79,105
80,104
81,103
82,102
83,101
84,101
85,101
86,101
87,101
88,101
89,101
90,101
91,101
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
