round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,199
15,199
16,199
17,199
18,199
19,198
20,198
21,198
22,197
23,197
24,195
25,194
26,194
27,193
28,191
29,190
30,186
31,185
32,185
33,182
34,181
35,177
36,173
37,169
38,166
39,164
40,161
41,159
42,158
43,158
44,156
45,153
46,153
47,153
48,149
49,149
50,149
51,148
52,144
53,141
54,141
55,139
56,138
57,138
58,137
59,135
60,135
61,134
62,133
63,132
64,129
65,126
66,126
67,122
68,121
69,120
70,117
71,115
72,115
73,114
74,110
75,109
76,108
77,106
78,105
79,105
80,103
81,103
82,102
83,102
84,101
85,100
86,100
87,100
88,100
89,100
90,100
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
