round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,199
18,198
19,198
20,194
21,192
22,192
23,191
24,191
25,188
26,185
27,182
28,182
29,179
30,179
31,179
32,178
33,178
34,176
35,174
36,174
37,174
38,172
39,171
40,169
41,166
42,166
43,166
44,164
45,162
46,162
47,161
48,158
49,157
50,152
51,151
52,150
53,148
54,146
55,146
56,141
57,141
58,140
59,138
60,138
61,134
62,131
63,130
64,130
65,129
66,126
67,122
68,119
69,119
70,119
71,117
72,117
73,115
74,113
75,112
76,111
77,110
78,106
79,106
80,105
81,103
82,102
83,102
84,102
85,102
86,102
87,101
88,101
89,101
90,101
91,101
92,101
93,101
94,101
95,101
96,100
97,100
98,100
99,100
100,100
