round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,197
19,196
20,195
21,195
22,194
23,193
24,193
25,192
26,186
27,184
28,181
29,181
30,180
31,179
32,176
33,175
34,175
35,172
36,172
37,170
38,167
39,167
40,167
41,166
42,164
43,164
44,163
45,159
46,157
47,156
48,153
49,150
50,150
51,150
52,148
53,148
54,146
55,145
56,144
57,142
58,140
59,138
60,137
61,137
62,136
63,134
64,132
65,130
66,128
67,128
68,122
69,121
70,118
71,116
72,114
73,113
74,113
75,111
76,110
77,109
78,108
79,107
80,107
81,105
82,104
83,103
84,102
85,102
86,102
87,102
88,101
89,101
90,101
91,101
92,101
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
