round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,199
28,199
29,197
30,196
31,195
32,193
33,191
34,190
35,190
36,189
37,188
38,188
39,187
40,187
41,184
42,183
43,183
44,181
45,180
46,179
47,178
48,176
49,175
50,174
51,174
52,174
53,172
54,170
55,169
56,167
57,166
58,165
59,164
60,164
61,164
62,163
63,163
64,161
65,159
66,158
67,157
68,156
69,155
70,154
71,153
72,151
73,151
74,150
75,149
76,149
77,147
78,145
79,142
80,142
81,141
82,141
83,140
84,138
85,138
86,137
87,135
88,133
89,131
90,130
91,129
92,129
93,128
94,128
95,127
96,124
97,122
98,121
99,120
100,119
