round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,198
22,198
23,196
24,196
25,196
26,195
27,193
28,193
29,189
30,187
31,187
32,186
33,186
34,185
35,182
36,181
37,179
38,179
39,178
40,177
41,177
42,176
43,176
44,174
45,174
46,174
47,173
48,170
49,169
50,166
51,165
52,164
53,164
54,163
55,163
56,160
57,158
58,157
59,156
60,156
61,156
62,154
63,153
64,151
65,149
66,148
67,148
68,147
69,147
70,146
71,146
72,145
73,143
74,143
75,143
76,141
77,140
78,138
79,137
80,137
81,135
82,135
83,134
84,132
85,132
86,130
87,129
88,128
89,128
90,126
91,125
92,124
93,123
94,121
95,119
96,118
97,116
98,115
99,112
100,111
