round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,199
22,198
23,198
24,197
25,196
26,196
27,195
28,194
29,193
30,190
31,190
32,188
33,185
34,185
35,184
36,183
37,181
38,181
39,181
40,181
41,181
42,177
43,175
44,174
45,172
46,172
47,172
48,170
49,170
50,169
51,166
52,164
53,162
54,162
55,161
56,161
57,161
58,159
59,157
60,156
61,154
62,151
63,151
64,150
65,150
66,150
67,150
68,147
69,146
70,145
71,143
72,142
73,140
74,138
75,137
76,137
77,137
78,133
79,132
80,131
81,130
82,130
83,128
84,124
85,124
86,122
87,121
88,121
89,119
90,118
91,118
92,117
93,117
94,117
95,117
96,115
97,114
98,112
99,112
100,112
