round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,199
26,196
27,193
28,192
29,189
30,187
31,185
32,182
33,180
34,178
35,176
36,175
37,173
38,171
39,169
40,168
41,168
42,166
43,165
44,164
45,163
46,161
47,159
48,158
49,158
50,157
51,157
52,156
53,152
54,151
55,149
56,148
57,146
58,144
59,142
60,140
61,139
62,135
63,131
64,130
65,128
66,125
67,122
68,122
69,119
70,116
71,114
72,108
73,104
74,104
75,103
76,100
77,97
78,96
79,95
80,94
81,94
82,93
83,92
84,91
85,90
86,90
87,86
88,83
89,81
90,79
91,78
92,78
93,76
94,75
95,75
96,74
97,67
98,67
99,66
100,66
