round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,196
27,195
28,193
29,191
30,189
31,187
32,186
33,183
34,183
35,181
36,177
37,175
38,173
39,172
40,171
41,171
42,170
43,167
44,166
45,163
46,161
47,161
48,161
49,158
50,157
51,156
52,155
53,154
54,150
55,150
56,149
57,148
58,145
59,145
60,144
61,142
62,139
63,137
64,136
65,134
66,133
67,133
68,132
69,131
70,126
71,124
72,122
73,119
74,115
75,113
76,113
77,112
78,109
79,107
80,106
81,105
82,101
83,100
84,98
85,95
86,95
87,91
88,89
89,89
90,88
91,87
92,86
93,85
94,84
95,82
96,79
97,78
98,77
99,73
100,72
