round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,199
13,199
14,199
15,199
16,196
17,196
18,196
19,194
20,192
21,189
22,188
23,187
24,185
25,182
26,178
27,175
28,174
29,173
30,173
31,169
32,167
33,166
34,162
35,157
36,155
37,152
38,151
39,149
40,148
41,144
42,143
43,139
44,136
45,133
46,130
47,130
48,130
49,128
50,127
51,122
52,116
53,115
54,113
55,110
56,109
57,106
58,99
59,97
60,95
61,93
62,89
63,86
64,83
65,79
66,77
67,73
68,68
69,64
70,63
71,61
72,56
73,54
74,52
75,48
76,47
77,42
78,41
79,40
80,40
81,40
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
