round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,197
26,194
27,193
28,190
29,184
30,182
31,180
32,179
33,176
34,174
35,174
36,173
37,172
38,165
39,163
40,162
41,160
42,159
43,159
44,158
45,157
46,156
47,153
48,151
49,151
50,148
51,147
52,146
53,145
54,142
55,141
56,136
57,134
58,132
59,131
60,129
61,129
62,128
63,127
64,124
65,123
66,123
67,120
68,120
69,120
70,117
71,116
72,109
73,109
74,108
75,108
76,108
77,107
78,106
79,103
80,98
81,96
82,96
83,95
84,93
85,93
86,86
87,85
88,82
89,82
90,79
91,78
92,77
93,74
94,71
95,70
96,68
97,64
98,63
99,63
100,62
