round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,198
16,198
17,197
18,197
19,196
20,196
21,195
22,191
23,188
24,187
25,186
26,186
27,184
28,181
29,180
30,180
31,176
32,171
33,167
34,163
35,157
36,155
37,151
38,149
39,146
40,145
41,144
42,143
43,139
44,138
45,137
46,130
47,124
48,122
49,119
50,118
51,114
52,111
53,108
54,105
55,103
56,101
57,98
58,94
59,90
60,87
61,79
62,75
63,73
64,69
65,69
66,68
67,66
68,64
69,61
70,60
71,52
72,50
73,50
74,48
75,45
76,43
77,43
78,42
79,40
80,40
81,40
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
