round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,199
14,198
15,198
16,198
17,198
18,197
19,195
20,193
21,191
22,188
23,186
24,185
25,182
26,181
27,180
28,175
29,173
30,171
31,169
32,164
33,160
34,158
35,158
36,155
37,154
38,152
39,147
40,146
41,145
42,141
43,139
44,133
45,132
46,132
47,129
48,128
49,127
50,123
51,121
52,116
53,113
54,111
55,105
56,100
57,96
58,93
59,89
60,88
61,86
62,85
63,82
64,80
65,76
66,74
67,68
68,64
69,62
70,61
71,59
72,56
73,55
74,50
75,48
76,47
77,43
78,42
79,42
80,42
81,42
82,41
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
