round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,199
20,199
21,199
22,199
23,198
24,196
25,196
26,196
27,194
28,192
29,190
30,184
31,183
32,179
33,176
34,173
35,171
36,171
37,169
38,169
39,167
40,166
41,164
42,163
43,160
44,157
45,154
46,154
47,153
48,150
49,149
50,148
51,148
52,146
53,145
54,144
55,142
56,140
57,138
58,135
59,134
60,133
61,130
62,128
63,126
64,124
65,121
66,119
67,117
68,114
69,113
70,110
71,108
72,105
73,104
74,100
75,99
76,99
77,98
78,94
79,92
80,87
81,86
82,84
83,82
84,81
85,80
86,74
87,74
88,72
89,69
90,69
91,65
92,63
93,62
94,60
95,59
96,59
97,59
98,57
99,55
100,54
