round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,199
20,199
21,199
22,198
23,197
24,196
25,195
26,193
27,191
28,190
29,187
30,186
31,185
32,185
33,183
34,183
35,182
36,178
37,178
38,175
39,173
40,171
41,167
42,164
43,163
44,159
45,156
46,153
47,153
48,153
49,151
50,150
51,148
52,142
53,140
54,140
55,136
56,134
57,131
58,130
59,130
60,126
61,125
62,125
63,122
64,122
65,120
66,117
67,112
68,111
69,108
70,107
71,107
72,104
73,102
74,100
75,96
76,95
77,93
78,92
79,90
80,88
81,86
82,82
83,79
84,75
85,74
86,74
87,74
88,70
89,69
90,67
91,66
92,64
93,64
94,62
95,62
96,59
97,57
98,55
99,55
100,55
