round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,199
21,199
22,199
23,196
24,195
25,194
26,192
27,189
28,189
29,186
30,181
31,179
32,174
33,172
34,171
35,168
36,167
37,167
38,166
39,166
40,165
41,162
42,160
43,157
44,155
45,154
46,153
47,151
48,149
49,148
50,146
51,144
52,142
53,141
54,139
55,134
56,130
57,127
58,127
59,127
60,127
61,126
62,126
63,122
64,121
65,120
66,118
67,114
68,114
69,112
70,112
71,109
72,107
73,106
74,103
75,99
76,98
77,96
78,94
79,92
80,90
81,87
82,86
83,85
84,83
85,79
86,78
87,77
88,75
89,73
90,71
91,68
92,68
93,67
94,66
95,65
96,65
97,63
98,63
99,59
100,56
