round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,199
21,196
22,194
23,193
24,191
25,190
26,190
27,189
28,187
29,186
30,184
31,183
32,180
33,178
34,175
35,174
36,174
37,172
38,171
39,170
40,167
41,165
42,165
43,163
44,163
45,163
46,162
47,158
48,156
49,152
50,151
51,149
52,149
53,149
54,149
55,147
56,142
57,137
58,135
59,132
60,128
61,127
62,126
63,125
64,122
65,120
66,119
67,118
68,117
69,113
70,111
71,110
72,108
73,105
74,103
75,99
76,99
77,98
78,97
79,96
80,94
81,92
82,91
83,89
84,87
85,87
86,85
87,82
88,80
89,77
90,75
91,74
92,69
93,63
94,60
95,59
96,58
97,58
98,54
99,52
100,51
