round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,199
17,199
18,199
19,199
20,199
21,199
22,198
23,198
24,198
25,196
26,194
27,192
28,192
29,191
30,187
31,184
32,181
33,179
34,178
35,177
36,170
37,168
38,166
39,161
40,160
41,159
42,156
43,153
44,153
45,152
46,151
47,151
48,149
49,149
50,148
51,141
52,138
53,138
54,136
55,136
56,136
57,135
58,133
59,131
60,129
61,127
62,124
63,123
64,122
65,121
66,119
67,117
68,116
69,114
70,111
71,108
72,106
73,105
74,104
75,104
76,102
77,100
78,96
79,96
80,93
81,92
82,91
83,88
84,86
85,84
86,81
87,77
88,76
89,74
90,72
91,71
92,69
93,67
94,65
95,63
96,62
97,60
98,58
99,58
100,57
