round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,199
26,198
27,197
28,194
29,193
30,192
31,192
32,191
33,190
34,188
35,186
36,184
37,181
38,178
39,175
40,174
41,170
42,168
43,166
44,163
45,160
46,157
47,155
48,153
49,152
50,151
51,150
52,149
53,147
54,146
55,145
56,143
57,143
58,141
59,139
60,138
61,137
62,137
63,136
64,134
65,132
66,132
67,132
68,132
69,128
70,126
71,123
72,122
73,121
74,120
75,118
76,116
77,113
78,107
79,106
80,105
81,103
82,103
83,101
84,98
85,92
86,91
87,91
88,90
89,90
90,89
91,88
92,88
93,86
94,86
95,86
96,83
97,82
98,80
99,80
100,77
