round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,198
25,195
26,195
27,192
28,190
29,188
30,188
31,188
32,186
33,185
34,183
35,178
36,176
37,176
38,176
39,174
40,172
41,171
42,171
43,170
44,167
45,165
46,165
47,165
48,164
49,160
50,156
51,155
52,155
53,154
54,153
55,151
56,146
57,145
58,144
59,143
60,142
61,141
62,139
63,135
64,133
65,132
66,130
67,128
68,126
69,125
70,123
71,120
72,120
73,120
74,120
75,120
76,117
77,114
78,112
79,111
80,109
81,107
82,106
83,105
84,100
85,97
86,94
87,92
88,92
89,91
90,91
91,90
92,87
93,87
94,84
95,84
96,83
97,80
98,79
99,78
100,76
