round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,199
15,198
16,197
17,197
18,195
19,194
20,194
21,192
22,191
23,189
24,186
25,183
26,179
27,178
28,177
29,173
30,171
31,166
32,165
33,162
34,162
35,162
36,161
37,161
38,159
39,155
40,155
41,150
42,148
43,144
44,140
45,134
46,134
47,130
48,129
49,126
50,125
51,119
52,118
53,115
54,114
55,110
56,108
57,103
58,101
59,94
60,91
61,90
62,89
63,84
64,82
65,81
66,76
67,72
68,70
69,66
70,61
71,58
72,58
73,55
74,52
75,48
76,43
77,43
78,42
79,41
80,41
81,40
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
