round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,198
19,196
20,195
21,194
22,189
23,188
24,186
25,184
26,183
27,181
28,177
29,176
30,169
31,168
32,165
33,161
34,160
35,157
36,152
37,151
38,150
39,148
40,145
41,145
42,140
43,140
44,136
45,135
46,133
47,130
48,129
49,128
50,124
51,120
52,118
53,115
54,110
55,106
56,104
57,99
58,95
59,90
60,86
61,83
62,81
63,77
64,75
65,69
66,67
67,62
68,62
69,62
70,57
71,54
72,52
73,52
74,49
75,44
76,42
77,42
78,40
79,40
80,40
81,40
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
