round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,199
13,199
14,199
15,197
16,197
17,196
18,196
19,194
20,193
21,191
22,188
23,186
24,185
25,183
26,182
27,180
28,180
29,176
30,175
31,169
32,164
33,162
34,158
35,155
36,154
37,153
38,151
39,150
40,147
41,140
42,137
43,132
44,127
45,127
46,125
47,124
48,123
49,122
50,122
51,120
52,117
53,113
54,110
55,108
56,103
57,99
58,96
59,91
60,87
61,83
62,81
63,77
64,76
65,76
66,71
67,67
68,66
69,64
70,62
71,59
72,56
73,53
74,50
75,50
76,49
77,47
78,45
79,43
80,42
81,42
82,41
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
