round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,199
14,199
15,199
16,199
17,199
18,197
19,196
20,195
21,193
22,191
23,187
24,182
25,181
26,176
27,173
28,171
29,168
30,167
31,164
32,163
33,157
34,156
35,155
36,151
37,149
38,149
39,148
40,145
41,144
42,141
43,139
44,138
45,135
46,128
47,126
48,123
49,121
50,116
51,113
52,111
53,110
54,107
55,103
56,101
57,99
58,97
59,95
60,92
61,87
62,83
63,79
64,78
65,75
66,74
67,69
68,64
69,59
70,57
71,57
72,52
73,49
74,48
75,48
76,47
77,46
78,43
79,42
80,41
81,41
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
