round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,199
13,198
14,198
15,198
16,197
17,197
18,197
19,197
20,197
21,195
22,194
23,192
24,190
25,187
26,186
27,184
28,181
29,179
30,174
31,172
32,170
33,168
34,167
35,159
36,154
37,153
38,149
39,145
40,143
41,140
42,137
43,136
44,135
45,133
46,132
47,127
48,124
49,119
50,116
51,111
52,108
53,104
54,99
55,96
56,95
57,92
58,91
59,87
60,84
61,82
62,79
63,75
64,75
65,70
66,66
67,66
68,63
69,59
70,58
71,55
72,52
73,49
74,46
75,43
76,42
77,41
78,41
79,40
80,40
81,40
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
