round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,199
16,199
17,197
18,195
19,195
20,193
21,190
22,188
23,186
24,185
25,184
26,182
27,180
28,176
29,171
30,167
31,164
32,160
33,160
34,159
35,153
36,149
37,145
38,144
39,139
40,137
41,136
42,134
43,131
44,129
45,129
46,127
47,125
48,124
49,124
50,119
51,115
52,115
53,109
54,109
55,106
56,101
57,98
58,95
59,93
60,89
61,87
62,85
63,81
64,78
65,76
66,75
67,71
68,71
69,67
70,65
71,62
72,57
73,53
74,51
75,49
76,47
77,46
78,46
79,43
80,41
81,41
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
