round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,199
26,196
27,192
28,191
29,188
30,188
31,185
32,183
33,181
34,177
35,175
36,174
37,173
38,172
39,170
40,167
41,166
42,164
43,161
44,161
45,161
46,158
47,158
48,157
49,157
50,157
51,154
52,153
53,152
54,150
55,144
56,144
57,143
58,142
59,140
60,139
61,139
62,135
63,134
64,132
65,131
66,129
67,128
68,127
69,125
70,122
71,122
72,120
73,116
74,115
75,115
76,114
77,112
78,110
79,110
80,109
81,109
82,105
83,103
84,100
85,94
86,90
87,88
88,88
89,86
90,85
91,83
92,81
93,79
94,77
95,74
96,73
97,72
98,70
99,70
100,69
