round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,199
25,198
26,196
27,194
28,190
29,189
30,188
31,187
32,184
33,184
34,182
35,181
36,178
37,177
38,176
39,173
40,171
41,171
42,169
43,166
44,166
45,166
46,165
47,162
48,161
49,160
50,158
51,156
52,155
53,154
54,153
55,150
56,149
57,149
58,148
59,147
60,145
61,144
62,142
63,140
64,137
65,135
66,132
67,132
68,130
69,130
70,125
71,125
72,123
73,122
74,121
75,119
76,118
77,117
78,115
79,114
80,113
81,112
82,109
83,108
84,105
85,102
86,100
87,97
88,96
89,96
90,95
91,94
92,91
93,90
94,90
95,89
96,88
97,87
98,86
99,82
100,79
